student_id,course_id,n,cogproc,male,female,friend,family,social,sad,anger,anx,negemo,posemo,affect,quant,number,interrog,compare,adj,verb,negate,conj,adverb,auxverb,prep,article,ipron,they,shehe,you,we,i,ppron,pronoun,function,Dic,Sixltr,WPS,Tone,Authentic,Clout,Analytic,WC
43146,FrScA-S216-02,38,15.06973684,0.512105263,0.166578947,0,0.006052632,6.200526316,0.180789474,0.418684211,0.08,1.136315789,3.555526316,4.756052632,2.046842105,0.913157895,1.285789474,2.421315789,5.106842105,18.11368421,1.206052632,5.565526316,6.243421053,11.29842105,12.30157895,7.828947368,6.936315789,1.010263158,0.543421053,1.744210526,0.065789474,3.646578947,7.01,13.98868421,55.15447368,86.27894737,20.89315789,17.41394737,56.62394737,44.13078947,49.52078947,55.70315789,88.31578947
44638,OcnA-S116-01,3,7.106666667,0,0,0,0,6.14,0,0,0,0,19.01,19.01,2.743333333,3.473333333,0.443333333,4.146666667,5.48,11.02333333,0,6.66,6.66,9.246666667,11.85,2.223333333,2.743333333,0,0,3.473333333,0,7.993333333,11.47,14.20666667,44.63,86.31,22.20333333,9.833333333,96.38,70.25333333,53.58333333,56.04,34.66666667
47448,FrScA-S216-01,41,15.16585366,0.111219512,0.152195122,0.012682927,0.084878049,5.052926829,0.09097561,0.14097561,0.275365854,1.418780488,2.906097561,4.330731707,3.245365854,2.306585366,1.786829268,3.902195122,5.614390244,16.34365854,1.68097561,5.370243902,5.824878049,10.22634146,12.13292683,6.767804878,5.145121951,0.843414634,0.169512195,1.148780488,0.033170732,4.689268293,6.882926829,12.02756098,49.40292683,80.72219512,20.80780488,17.92243902,49.41609756,41.22365854,40.1102439,58.98097561,69.34146341
47979,OcnA-S216-01,10,14.508,0,0,0,0,6.133,0,0.108,0.788,1.152,5.591,6.743,3.214,0.257,1.103,2.699,5.213,16.311,1.13,6.203,5.314,8.89,13.626,9.119,4.335,1.863,0,2.049,0.302,3.449,7.662,12.219,53.127,86.497,21.802,18.824,78.369,49.038,53.088,69.957,61.2
48797,PhysA-S116-01,10,16.692,0,0.426,0,0,7.534,0.435,0.106,0.545,1.282,3.794,5.075,2.551,0.213,1.715,3.944,4.618,17.117,0.748,7.244,6.492,9.494,12.819,9.83,7.841,0.098,0.426,2.623,0.491,3.142,6.779,14.619,57.509,90.487,15.306,15.66,55.384,42.25,54.085,55.82,47.1
51943,FrScA-S216-03,2,11.985,0.545,0,0.66,0,6.895,0,0,0,0,4.92,4.92,1.085,0,2.4,1.085,3.805,17.905,0.66,6.435,5.345,11.355,14.19,5.665,4.49,2.52,0,0,0,7.005,9.525,14.015,55.375,82.98,24.97,16.8,91.33,34.125,39.96,54.5,84
52326,AnPhA-S216-01,21,14.92857143,0.024285714,0,0.024285714,0.010952381,7.368095238,0,0.15047619,0.211904762,0.561904762,5.686666667,6.248571429,1.918571429,1.507619048,1.729047619,2.241904762,4.79,16.34047619,0.683809524,7.577619048,6.856666667,9.706666667,10.72809524,7.006666667,7.777142857,0.429047619,0,3.273809524,0.536666667,5.09952381,9.34047619,17.11666667,55.24380952,87.33904762,16.2552381,13.54142857,59.40904762,39.87666667,55.51761905,41.77238095,80.52380952
52446,PhysA-S116-01,18,15.12111111,0.397222222,0.303333333,0.043333333,0.057777778,5.693333333,0.103333333,0.037222222,0,0.419444444,5.143888889,5.683888889,2.595,1.830555556,2.246111111,3.768888889,4.555,17.95888889,0.897222222,5.168333333,7.25,8.723333333,14.60388889,7.662222222,5.301111111,0.086666667,0.642777778,1.810555556,0.232777778,3.829444444,6.601666667,11.90388889,51.71388889,83.29222222,20.46888889,16.74722222,78.74444444,35.08666667,52.46888889,70.39222222,59.16666667
53447,FrScA-S116-01,31,18.22870968,0.22,0.116129032,0,0.061935484,4.918064516,0.018709677,0.17,0.009354839,1.108709677,6.232580645,7.350967742,2.353225806,0.901935484,1.240967742,2.756451613,4.166129032,17.58741935,1.27483871,5.356774194,6.321290323,11.05193548,9.570322581,7.609032258,8.936774194,1.456451613,0.223548387,1.351935484,0.131612903,4.493225806,7.658709677,16.59516129,54.00741935,86.78258065,20.39516129,19.77451613,67.80677419,35.81967742,40.98,47.20741935,84.38709677
53475,FrScA-S116-02,37,15.71918919,0.248108108,0.308648649,0,0.147567568,5.651621622,0.027027027,0.044054054,0.17972973,0.517297297,8.482432432,9,2.188648649,2.865135135,1.947027027,2.811621622,8.037567568,16.51405405,1.630810811,6.8,6.371081081,9.424864865,9.348378378,6.534864865,4.499189189,0.963243243,0.275135135,1.329189189,0.027027027,5.281891892,7.875675676,12.37648649,46.30459459,85.27189189,20.45189189,15.37891892,77.46081081,50.84081081,42.42675676,50.84135135,49
53475,FrScA-S216-01,37,15.71918919,0.248108108,0.308648649,0,0.147567568,5.651621622,0.027027027,0.044054054,0.17972973,0.517297297,8.482432432,9,2.188648649,2.865135135,1.947027027,2.811621622,8.037567568,16.51405405,1.630810811,6.8,6.371081081,9.424864865,9.348378378,6.534864865,4.499189189,0.963243243,0.275135135,1.329189189,0.027027027,5.281891892,7.875675676,12.37648649,46.30459459,85.27189189,20.45189189,15.37891892,77.46081081,50.84081081,42.42675676,50.84135135,49
54066,OcnA-S116-01,18,12.78666667,0,0.013888889,0.02,0.081666667,7.981111111,0.335,0.02,0.096111111,0.872222222,6.328888889,7.201111111,1.873888889,0.568333333,1.65,1.959444444,4.843888889,17.30277778,1.065,7.628888889,6.222222222,9.390555556,10.02888889,7.673888889,6.125555556,0.617777778,0,4.741666667,0.709444444,4.279444444,10.34777778,16.47333333,52.27555556,82.53666667,21.48888889,21.72,75.30333333,29.65833333,65.30666667,47.99055556,99.61111111
54282,OcnA-S116-02,12,15.86166667,0,0,0.418333333,0,6.48,0,0,0.250833333,1.839166667,6.108333333,7.948333333,1.765,1.521666667,0.748333333,1.19,5.589166667,18.29916667,1.659166667,5.17,5.393333333,11.50583333,12.32583333,5.094166667,8.188333333,0.893333333,0,1.66,0.791666667,6.615833333,9.963333333,18.15166667,53.93,85.05083333,17.19666667,12.95916667,69.12666667,41.56916667,42.84083333,40.74083333,45.16666667
54342,OcnA-S116-02,3,22.65666667,0,0,0,0,6.263333333,0.583333333,0.583333333,0.583333333,2.34,2.576666667,5.5,2.283333333,1.056666667,0.876666667,0.53,1.933333333,21.31666667,1.7,10.13666667,6.32,13.99333333,5.57,5.68,7.966666667,2.046666667,0,0,0.876666667,5.64,8.563333333,16.52666667,54.71,87.23,22.94666667,17.13333333,43.81666667,42.11,29.19666667,12.09,52.66666667
54346,OcnA-S116-01,3,18.12666667,0,0,0.226666667,0.206666667,6.08,0,0.163333333,0,1.75,3.53,5.28,4.123333333,0.453333333,2.883333333,4.623333333,5.77,19.26,2.083333333,7.44,5.853333333,11.01666667,13.1,9.286666667,8.483333333,1.21,0,0.693333333,1.966666667,3.153333333,7.026666667,15.50666667,59.68333333,89.4,20.74,31.30666667,62.84,46.00666667,48.70666667,57.30333333,171
54434,PhysA-S116-01,16,17.689375,0.05125,0,0,0,7.38875,0.189375,0.223125,0.273125,0.864375,5.70875,6.573125,1.663125,1.724375,1.9275,3.7875,5.130625,12.025,1.26375,6.503125,6.989375,7.54875,14.861875,7.506875,5.43,0.22,0.05125,3.089375,0,5.138125,8.500625,13.93,53.965,84.46375,24.744375,14.130625,77.584375,46.07625,51.2975,62.239375,65.5
54567,OcnA-S216-02,7,15.36142857,0,0.072857143,0,0,7.41,0.072857143,0,0,1.261428571,7.614285714,8.877142857,4.292857143,1.315714286,0.342857143,1.958571429,8.982857143,15.36,1.094285714,4.581428571,7.892857143,10.70857143,10.40285714,7.628571429,4.927142857,0.361428571,0.072857143,4.762857143,0,5.592857143,10.78714286,15.71428571,55.68428571,89.17,14.51571429,22.72857143,43.51857143,45.88714286,49.95285714,50.78571429,54.71428571
55078,FrScA-S216-01,42,17.43380952,0.538095238,0.066428571,0.222142857,0.126190476,5.931428571,0.181666667,0.136428571,0.22547619,1.43952381,5.026666667,6.466190476,3.014047619,1.30452381,1.279047619,3.363809524,6.047619048,18.05404762,1.578095238,6.569047619,7.220238095,11.63666667,10.6997619,7.192142857,7.172857143,0.46952381,0.343571429,2.247380952,0.118809524,5.787142857,8.966904762,16.13880952,55.56619048,86.63261905,19.23785714,13.86619048,59.47738095,45.83333333,39.1447619,40.48761905,75.69047619
55140,PhysA-S116-01,8,17.98,0.15375,0,0,0,2.17625,0,0,0,0.15375,2.23375,2.3875,1.3925,2.505,2.5075,4.7675,5.1625,15.46875,3.92,5.9225,11.77375,9.83625,9.42,6.89375,4.42,0,0.15375,0.7625,0.34125,2.23375,3.4925,7.91125,51.10625,75.83125,18.34375,16.33375,63.41875,61.3225,29.02625,46.6375,62.375
55283,FrScA-S116-01,1,7.61,0.54,4.89,0,4.89,9.24,0,0,0,0,5.43,5.43,2.17,1.63,0,1.63,4.35,13.59,0,11.41,3.8,5.43,11.41,5.98,2.72,0,1.09,0,1.09,13.04,15.22,17.93,53.26,89.67,16.85,14.15,98.05,95.17,29.33,48.01,184
56152,AnPhA-S116-02,24,11.0625,0.109583333,0,0.115416667,0.225,6.368333333,0.055416667,0.147916667,0.090833333,0.72375,8.03875,8.762916667,1.78125,0.8025,1.75125,1.375833333,5.153333333,15.3175,0.65375,5.875833333,6.52125,7.72625,9.234166667,8.354583333,7.344583333,0.640833333,0,2.010416667,0.270833333,3.547083333,6.470833333,13.81458333,48.08125,81.08875,20.65458333,10.61208333,73.1675,32.52625,57.93375,53.69333333,50.75
57188,AnPhA-S116-02,23,9.025652174,0,0.090434783,0,0.090434783,5.459130435,0.106086957,0.089130435,0.300869565,0.971304348,3.605652174,4.624347826,1.787826087,2.144782609,0.486521739,0.861304348,3.484347826,11.91478261,0.546521739,4.289565217,2.530434783,7.087826087,10.18565217,9.027826087,3.683043478,0.697391304,0,1.070869565,1.629565217,3.709130435,7.10826087,10.79086957,43.12826087,73.68913043,17.75826087,12.04695652,58.34652174,29.49347826,56.02217391,79.16913043,63.04347826
57188,FrScA-S216-01,23,9.025652174,0,0.090434783,0,0.090434783,5.459130435,0.106086957,0.089130435,0.300869565,0.971304348,3.605652174,4.624347826,1.787826087,2.144782609,0.486521739,0.861304348,3.484347826,11.91478261,0.546521739,4.289565217,2.530434783,7.087826087,10.18565217,9.027826087,3.683043478,0.697391304,0,1.070869565,1.629565217,3.709130435,7.10826087,10.79086957,43.12826087,73.68913043,17.75826087,12.04695652,58.34652174,29.49347826,56.02217391,79.16913043,63.04347826
57224,FrScA-S116-03,32,15.355,0.4521875,0.2934375,0.0171875,0.2015625,7.4684375,0.4034375,0.2865625,0.0890625,1.1790625,5.2578125,6.4375,1.8209375,1.5109375,0.9659375,2.8134375,5.6653125,17.59,0.973125,5.2403125,5.6415625,10.6046875,11.3140625,7.533125,6.230625,1.5275,0.679375,1.4953125,0.17375,3.4278125,7.30375,13.533125,50.655625,82.0446875,19.145,15.224375,61.9809375,37.8240625,53.0021875,57.6371875,58.03125
57489,PhysA-S116-01,18,18.81666667,0.316111111,0.069444444,0,0.354444444,8.146666667,0,0,0.15,0.184444444,4.494444444,4.679444444,2.922222222,1.482222222,1.751111111,3.554444444,4.396111111,14.64333333,0.822222222,6.048888889,7.086111111,8.808888889,11.41833333,7.017777778,6.568333333,0.929444444,0.242777778,2.596666667,0.595555556,5.98,10.345,16.915,53.26277778,87.43166667,19.71777778,12.48666667,71.97222222,47.58666667,55.64444444,48.05666667,51.22222222
57981,OcnA-S116-01,15,11.03066667,0.333333333,0.203333333,0,0.152666667,6.68,0.034666667,0.14,0,0.47,3.794666667,4.264666667,2.398666667,0.558,0.87,3.284,5.52,15.68466667,0.475333333,5.985333333,4.484666667,9.466666667,12.36466667,7.877333333,5.271333333,0.876,0.435333333,0.992666667,1.742666667,2.528666667,6.576666667,11.84733333,49.28733333,77.45333333,15.098,13.71533333,71.24133333,29.994,64.11466667,67.87333333,120.1333333
58168,AnPhA-S216-01,21,8.723809524,0,0,0,0,4.842857143,0.162857143,0.03047619,0.455238095,0.924285714,2.898571429,3.822857143,1.672857143,1.53047619,1.477142857,2.190952381,4.492380952,11.40285714,0.297619048,5.990952381,3.561428571,6.267142857,10.97857143,8.114761905,3.493809524,0.404285714,0,2.101904762,0.111428571,3.812380952,6.431428571,9.925714286,42.86380952,72.23428571,18.97142857,22.58619048,53.02571429,34.70619048,55.36285714,73.47428571,79.61904762
58178,OcnA-S116-01,22,14.31772727,0.018636364,0.040454545,0.163636364,0,6.643181818,0.326363636,0.418181818,0.075454545,1.726818182,5.047272727,6.775,1.57,1.255454545,1.734545455,2.034090909,3.841363636,14.22772727,0.894545455,4.100909091,4.322272727,10.785,12.39954545,8.932727273,6.694090909,0.809545455,0.037727273,2.220454545,0.326363636,2.935,6.328636364,13.02272727,52.63545455,83.45681818,24.80136364,18.07181818,59.96818182,36.79,59.25954545,67.93590909,95.95454545
60186,AnPhA-S116-01,24,8.822916667,1.382916667,0.132916667,0.032083333,0.27875,9.111666667,0.34375,0.071666667,0.46375,1.426666667,3.16,4.585833333,2.176666667,1.067916667,1.888333333,1.899583333,3.54125,12.29541667,0.437083333,4.38,4.271666667,7.86125,11.71791667,7.535,5.364583333,2.414166667,1.19625,1.667083333,1.029166667,3.550833333,9.857916667,15.22208333,48.58458333,78.74541667,17.72583333,16.53666667,45.86541667,21.35875,66.495,62.27541667,94.58333333
61357,FrScA-S116-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61941,FrScA-S116-01,33,15.51969697,0.130606061,0,0.112121212,0.030606061,4.236969697,0.04030303,0.447878788,0.024545455,1.064545455,4.501212121,5.576060606,3.384848485,1.436666667,1.240909091,4.022121212,6.151818182,15.30484848,1.32030303,5.363939394,4.555757576,10.06030303,13.74030303,10.23424242,6.322727273,0.516666667,0.072121212,1.340606061,0.20030303,3.200606061,5.33030303,11.65424242,51.7169697,86.01848485,18.75030303,15.84878788,71.08848485,35.44939394,44.72060606,71.61636364,70.48484848
61965,BioA-S116-01,20,14.8465,0.5145,0.2175,0.032,0.97,9.277,0.143,0,0.032,1.729,7.0445,8.774,1.77,1.6435,1.7445,1.996,5.4345,17.936,0.5945,3.9235,7.1865,10.476,10.5465,6.0595,10.0745,0.466,0.287,3.4215,0.6945,5.466,10.335,20.4125,56.8775,88.4855,12.938,10.943,67.5895,35.964,65.3755,42.0005,38.65
62157,FrScA-S116-02,31,14.4216129,0.328387097,0.403870968,0.131612903,0.069032258,5.098387097,0.418064516,0.337096774,0.013870968,1.265483871,5.977741935,7.257419355,2.394516129,0.984516129,0.850322581,1.947096774,5.348387097,15.16096774,0.638064516,6.743548387,6.508064516,10.19193548,9.648064516,6.669354839,5.382258065,0.432903226,0.641612903,1.172580645,0.178064516,4.777741935,7.204516129,12.58774194,49.15645161,80.68064516,21.51322581,16.02322581,64.88580645,33.14387097,45.11741935,50.37774194,65.5483871
62175,OcnA-S216-01,19,17.26947368,0,0,0,0,8.015789474,0.064210526,0.290526316,0.032105263,1.592631579,5.409473684,7.034210526,1.906315789,0.774210526,2.988421053,1.618421053,2.936842105,19.35736842,2.118421053,8.042631579,8.673157895,10.84315789,10.03157895,6.353157895,8.667894737,1.204210526,0,3.413684211,1.061578947,4.871052632,10.54947368,19.21736842,60.25842105,89.77315789,17.42157895,21.58368421,67.47052632,49.12736842,51.76578947,29.14421053,61.63157895
62576,PhysA-S116-01,18,18.84555556,0.373333333,0,0,0.064444444,5.022777778,0.123333333,0,0.045,0.842777778,4.77,5.612222222,2.839444444,3.654444444,2.11,1.554444444,5.383888889,16.66722222,0.397777778,5.504444444,5.986666667,9.634444444,13.03166667,7.841111111,8.164444444,0.760555556,0.129444444,1.289444444,0.655555556,2.158333333,4.991111111,13.15611111,51.90611111,87.80888889,19.565,15.565,75.44611111,30.82611111,58.77944444,64.04944444,75.22222222
62752,PhysA-S116-01,18,18.16833333,0.826666667,0.099444444,0.892777778,0,5.725,0,0,0,0.163333333,5.591111111,5.754444444,1.687777778,1.741666667,2.511111111,2.991111111,5.465,17.01444444,0.613333333,7.030555556,7.361111111,10.07111111,11.60277778,6.636111111,7.556666667,0.485555556,0.231666667,2.704444444,0,5.245555556,8.666666667,16.22222222,55.03722222,87.27611111,18.76222222,15.895,76.73111111,41.53944444,49.67888889,42.71555556,51.33333333
62754,PhysA-S116-01,15,18.35533333,0.338666667,0,0,0.112666667,7.766666667,0,0.083333333,0,0.187333333,5.257333333,5.445333333,3.119333333,1.01,3.124666667,3.028,4.747333333,18.77733333,1.233333333,7.266666667,8.196,11,12.516,5.572,7.714,1.634666667,0.226,3.380666667,0.987333333,5.37,11.6,19.31533333,58.28466667,91.706,16.01466667,14.73866667,82.72866667,57.20866667,57.66066667,32.43133333,46.26666667
64930,FrScA-T116-01,45,16.53911111,0.185777778,0.026888889,0.025777778,0.006666667,6.738888889,0.082444444,0.244666667,0.485555556,1.127777778,6.410444444,7.538666667,3.457555556,1.520888889,1.986222222,2.818666667,5.415111111,14.91933333,1.154222222,7.671777778,8.456888889,9.746,11.342,7.100222222,7.739555556,1.07,0.206222222,2.181333333,0.218222222,4.660666667,8.335777778,16.07644444,54.66088889,86.07822222,20.34266667,18.52,76.21911111,42.514,48.03555556,43.456,68.91111111
65116,FrScA-S216-01,40,15.92175,0.60475,0.037,0.13575,0.0185,6.9245,0.16575,0.112,0.1285,0.74525,4.80375,5.55,2.27575,1.384,2.0345,2.1725,4.99825,18.313,1.47175,5.824,4.898,10.40725,11.5575,6.82875,8.34525,2.424,0.53375,1.503,0.032,3.6705,8.162,16.5085,53.776,84.767,18.146,19.04575,68.32175,31.0565,51.55075,51.5625,79
65627,AnPhA-S116-02,22,11.51227273,0,0.164545455,0.050909091,0.113181818,6.527727273,0.081818182,0.079545455,0.151363636,0.721818182,4.745909091,5.466363636,2.218636364,1.523181818,1.253636364,1.978636364,3.962272727,14.01363636,0.503181818,7.590454545,4.935909091,7.517272727,11.96045455,8.005454545,4.692727273,0.399090909,0.050909091,3.529545455,0.547272727,3.097272727,7.624545455,12.31727273,48.77954545,79.72227273,18.64045455,16.215,64.57181818,32.40363636,63.49727273,66.28181818,72.22727273
66508,AnPhA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66508,PhysA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66689,FrScA-S216-01,44,14.69977273,0.147045455,0.104318182,0.014772727,0.075454545,6.218409091,0.090681818,0.075909091,0.022954545,0.681590909,6.067954545,6.753409091,2.620454545,1.526363636,1.498636364,3.420454545,5.521136364,18.90409091,1.395681818,5.62,6.245681818,11.04613636,12.89681818,7.313181818,5.460909091,0.457954545,0.130681818,3.755909091,0.023181818,4.180681818,8.548181818,14.00886364,53.13477273,85.62227273,20.37,12.64181818,75.48431818,36.35204545,46.10204545,54.88295455,105.6363636
66693,AnPhA-S116-01,15,7.063333333,0.238,0.702666667,0.041333333,0.116666667,6.724666667,0.192,0,0.324,0.939333333,2.272666667,3.211333333,2.582666667,1.904666667,0.835333333,3.347333333,5.474,12.47066667,0.381333333,6.378666667,3.279333333,8.053333333,12.78733333,7.075333333,3.424666667,0.518,0,1.527333333,1.206,3.194666667,6.448,9.871333333,45.00733333,74.40066667,17.71466667,14.544,47.12666667,27.86466667,63.204,70.92533333,60.93333333
66740,OcnA-S116-01,25,16.0252,0.018,0,0,0,6.8324,0.0136,0.1184,0.0988,0.7492,3.3224,4.0808,2.5164,2.2432,2.2428,1.5044,2.9492,16.3056,1.0412,5.8032,5.4332,10.0064,11.5132,5.9008,8.754,0.9868,0.018,2.6344,0.7824,2.928,7.3512,16.106,52.196,80.0772,17.5432,24.6908,57.4132,32.81,63.1996,49.7084,123.72
66811,AnPhA-S116-01,15,11.10333333,0.032666667,0.284,0.032666667,0.174666667,6.960666667,0.140666667,0,0.756,1.301333333,4.966,6.266666667,0.766666667,2.465333333,1.478666667,2.605333333,3.105333333,14.058,0.604666667,6.407333333,6.020666667,8.682,12.99133333,6.072666667,6.415333333,0.146666667,0.316666667,3.548666667,0.463333333,4.911333333,9.384666667,15.80066667,52.256,82.348,18.89733333,14.72466667,56.18133333,41.31666667,56.30866667,58.41866667,53.2
66862,AnPhA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67013,AnPhA-S216-01,10,9.406,0.039,0,0,0,8.946,0.089,0.517,0.159,1.01,5.047,6.058,1.478,1.936,1.2,1.614,3.464,11.434,0.622,5.418,4.867,7.258,11.619,10.613,3.418,0.675,0,3.35,0.161,2.851,7.039,10.496,48.44,81.546,21.348,21.38,66.44,26.786,65.931,76.859,111.1
67102,PhysA-S216-01,19,17.24263158,0.381052632,0,0.060526316,0,6.893157895,0.06,0,0.125263158,0.432631579,4.337368421,4.770526316,2.241578947,0.841578947,2.203157895,2.674210526,3.951578947,15.75105263,0.857894737,6.03,4.851578947,9.657368421,11.60473684,8.387368421,6.366842105,0.255263158,0.141578947,4.047894737,0.337894737,1.981578947,6.763684211,13.13,50.76,85.55684211,23.84894737,16.26210526,73.40736842,42.73421053,60.85052632,63.70736842,58.89473684
67463,FrScA-S216-01,38,16.50789474,0.283157895,0.181052632,0.123684211,0.208947368,5.210263158,0.008421053,0.157631579,0.107631579,0.497105263,5.203157895,5.717105263,1.624210526,1.055,1.486842105,2.830789474,4.041842105,15.59,1.217105263,6.198157895,5.328947368,8.553157895,12.88315789,7.563684211,6.584473684,0.842368421,0.265263158,1.071842105,0.465526316,4.063421053,6.708947368,13.29473684,50.66710526,83.44631579,23.91921053,16.86973684,72.88394737,44.74368421,46.49736842,62.78842105,89.23684211
67508,AnPhA-S116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67762,FrScA-S116-02,36,11.91166667,0.231944444,0.093888889,0.061111111,0.075277778,5.383055556,0.148333333,0.041388889,0.089722222,0.529166667,5.206666667,5.736111111,3.096388889,1.278888889,2.236388889,2.211666667,3.9525,16.94444444,0.640555556,7.167222222,6.1625,8.818611111,11.66583333,7.629444444,7.063333333,0.695555556,0.225833333,1.176944444,0.353611111,4.945277778,7.397222222,14.46111111,51.74111111,84.11,17.69472222,15.62666667,76.93416667,41.14305556,46.38138889,55.36361111,93.30555556
67920,OcnA-S116-01,22,15.26818182,0.057727273,0,0.162272727,0.037272727,7.320909091,0.057727273,0.208636364,0.079545455,0.735454545,7.848636364,8.786818182,2.047272727,1.175909091,2.736818182,2.766363636,6.422272727,18.26318182,0.674090909,6.130909091,5.763636364,11.32454545,12.53909091,7.079090909,6.534090909,1.218181818,0.057727273,2.619090909,0.328636364,3.543181818,7.766363636,14.30181818,53.33136364,88.23181818,19.22318182,13.36,84.88636364,36.80863636,60.18909091,53.78818182,86.72727273
68022,OcnA-S216-01,13,15.20538462,0.352307692,0.038461538,0.156923077,0.156923077,7.169230769,0.075384615,0.072307692,0,0.942307692,3.326923077,4.27,2.234615385,1.420769231,0.54,2.756923077,4.345384615,20.42076923,0.969230769,5.915384615,7.060769231,12.57538462,11.71923077,7.784615385,7.146153846,2.429230769,0.156923077,0.560769231,0.426923077,4.91,8.486923077,15.66615385,57.16923077,88.16307692,16.51153846,15.15384615,62.11846154,44.76230769,50.73307692,46.78076923,88.69230769
68188,FrScA-S116-01,39,17.98102564,0.462564103,0.05,0.111538462,0.056410256,3.961538462,0,0.124102564,0.006153846,0.633333333,4.371025641,5.004871795,3.814615385,1.300512821,2.183589744,3.503846154,5.506410256,19.13948718,1.594358974,7.124615385,7.597692308,10.32692308,10.36666667,8.268205128,6.533589744,0.468461538,0.512564103,1.231794872,0.481282051,6.514871795,9.21,15.74435897,54.6274359,86.96897436,15.02897436,14.96846154,64.26179487,53.33487179,33.90948718,44.33358974,49.30769231
68476,OcnA-S116-02,10,19.479,0,0.286,0,0,6.124,0,0,0,0.693,3.611,4.303,2.822,1.728,1.834,1.49,3.841,19.25,3.605,6.229,4.969,13.079,11.465,5.568,10.277,1.043,0,2.319,0.286,5.426,9.073,19.352,60.782,86.212,13.48,16.717,70.072,38.585,30.661,32.63,64.9
68598,BioA-S116-01,13,19.79153846,0.127692308,0.161538462,0,0.301538462,8.526153846,0.728461538,0.159230769,0.150769231,1.296923077,3.524615385,4.86,2.320769231,0.575384615,1.784615385,3.083846154,5.548461538,20.42461538,2.9,5.674615385,6.238461538,12.44076923,12.99,5.676153846,6.495384615,0.895384615,0.073846154,2.931538462,0.732307692,3.065384615,7.7,14.19461538,55.09923077,87.84769231,18.20384615,16.93230769,60.82153846,43.82923077,53.55769231,44.6,100.2307692
68768,FrScA-S116-02,29,14.37482759,0.344482759,0.184137931,0.024482759,0,6.150689655,0.562413793,0.094137931,0,1.280344828,5.743103448,7.023448276,3.060689655,0.805862069,1.514482759,2.494137931,4.427241379,15.61724138,0.070689655,5.829310345,7.049310345,8.433103448,13.56586207,7.74,7.77137931,0.261724138,0.208965517,2.538275862,0.593793103,5.250689655,8.852758621,16.62413793,55.99862069,88.06965517,14.93793103,18.44310345,60.19137931,43.61965517,53.78862069,57.25172414,52.86206897
68795,FrScA-S216-01,39,13.69333333,0.040769231,0.537179487,0,0.193333333,7.437692308,0,0.352307692,0.105897436,0.925897436,6.053333333,7.064615385,2.820769231,2.374615385,2.521025641,2.993846154,5.406153846,16.39461538,0.486923077,5.663333333,8.504871795,9.611025641,13.02025641,6.690769231,7.588974359,0.386410256,0.267948718,2.401025641,0.09,5.454615385,8.599487179,16.19025641,53.74230769,84.62820513,17.33820513,13.88974359,74.54,51.51871795,54.00333333,49.11923077,53.30769231
69072,FrScA-S116-01,37,13.65513514,0.712162162,0.258378378,0,0.291351351,4.842162162,0.062432432,0.26,0.009189189,0.417567568,15.57756757,16.11945946,1.867567568,0.997567568,1.031621622,2.847567568,8.01,14.67405405,0.979189189,4.841621622,9.145405405,9.236216216,9.018648649,4.709189189,4.564594595,0.367837838,0.648378378,1.516486486,0.257297297,4.381891892,7.171891892,11.75081081,46.34891892,87.84864865,18.17378378,10.39540541,81.66756757,31.65540541,46.08702703,48.56,62.45945946
69182,FrScA-S216-01,39,16.71333333,0.248205128,0.17025641,0,0.040769231,7.275384615,0.01025641,0.305384615,0.085384615,0.571538462,6.615641026,7.186923077,2.977692308,0.908717949,2.125641026,2.853589744,4.665128205,17.19923077,0.922564103,6.92974359,8.595128205,9.148717949,12.91025641,7.140512821,7.117179487,1.468717949,0.236666667,2.272307692,0.133333333,5.024358974,9.135897436,16.25307692,55.98102564,89.36615385,17.5225641,16.43948718,81.29435897,50.12923077,52.30282051,48.15230769,66.35897436
